province_en,hr_uid,label_pr_hr,cases_30d_cumul_all_ages,cases_30d_cumul_0to19y,cases_30d_cumul_20to59y,cases_30d_cumul_60to79y,cases_30d_cumul_80plus,cases_30d_7dsmth_all_ages,cases_30d_7dsmth_0to19y,cases_30d_7dsmth_20to59y,cases_30d_7dsmth_60to79y,cases_30d_7dsmth_80plus,cases_30d_7d100ksmth_all_ages,cases_30d_7d100ksmth_0to19y,cases_30d_7d100ksmth_20to59y,cases_30d_7d100ksmth_60to79y,cases_30d_7d100ksmth_80plus,cases_30d_weektrends_all_ages,cases_30d_weektrends_0to19y,cases_30d_weektrends_20to59y,cases_30d_weektrends_60to79y,cases_30d_weektrends_80plus,hosp_30d_cumul_all_ages,hosp_30d_cumul_0to19y,hosp_30d_cumul_20to59y,hosp_30d_cumul_60to79y,hosp_30d_cumul_80plus,hosp_30d_7dsmth_all_ages,hosp_30d_7dsmth_0to19y,hosp_30d_7dsmth_20to59y,hosp_30d_7dsmth_60to79y,hosp_30d_7dsmth_80plus,hosp_30d_7d100ksmth_all_ages,hosp_30d_7d100ksmth_0to19y,hosp_30d_7d100ksmth_20to59y,hosp_30d_7d100ksmth_60to79y,hosp_30d_7d100ksmth_80plus,hosp_30d_weektrends_all_ages,hosp_30d_weektrends_0to19y,hosp_30d_weektrends_20to59y,hosp_30d_weektrends_60to79y,hosp_30d_weektrends_80plus,icu_30d_cumul_all_ages,icu_30d_cumul_0to19y,icu_30d_cumul_20to59y,icu_30d_cumul_60to79y,icu_30d_cumul_80plus,icu_30d_7dsmth_all_ages,icu_30d_7dsmth_0to19y,icu_30d_7dsmth_20to59y,icu_30d_7dsmth_60to79y,icu_30d_7dsmth_80plus,icu_30d_7d100ksmth_all_ages,icu_30d_7d100ksmth_0to19y,icu_30d_7d100ksmth_20to59y,icu_30d_7d100ksmth_60to79y,icu_30d_7d100ksmth_80plus,icu_30d_weektrends_all_ages,icu_30d_weektrends_0to19y,icu_30d_weektrends_20to59y,icu_30d_weektrends_60to79y,icu_30d_weektrends_80plus,cases_90d_cumul_all_ages,cases_90d_cumul_0to19y,cases_90d_cumul_20to59y,cases_90d_cumul_60to79y,cases_90d_cumul_80plus,cases_90d_7dsmth_all_ages,cases_90d_7dsmth_0to19y,cases_90d_7dsmth_20to59y,cases_90d_7dsmth_60to79y,cases_90d_7dsmth_80plus,cases_90d_7d100ksmth_all_ages,cases_90d_7d100ksmth_0to19y,cases_90d_7d100ksmth_20to59y,cases_90d_7d100ksmth_60to79y,cases_90d_7d100ksmth_80plus,cases_90d_weektrends_all_ages,cases_90d_weektrends_0to19y,cases_90d_weektrends_20to59y,cases_90d_weektrends_60to79y,cases_90d_weektrends_80plus,hosp_90d_cumul_all_ages,hosp_90d_cumul_0to19y,hosp_90d_cumul_20to59y,hosp_90d_cumul_60to79y,hosp_90d_cumul_80plus,hosp_90d_7dsmth_all_ages,hosp_90d_7dsmth_0to19y,hosp_90d_7dsmth_20to59y,hosp_90d_7dsmth_60to79y,hosp_90d_7dsmth_80plus,hosp_90d_7d100ksmth_all_ages,hosp_90d_7d100ksmth_0to19y,hosp_90d_7d100ksmth_20to59y,hosp_90d_7d100ksmth_60to79y,hosp_90d_7d100ksmth_80plus,hosp_90d_weektrends_all_ages,hosp_90d_weektrends_0to19y,hosp_90d_weektrends_20to59y,hosp_90d_weektrends_60to79y,hosp_90d_weektrends_80plus,icu_90d_cumul_all_ages,icu_90d_cumul_0to19y,icu_90d_cumul_20to59y,icu_90d_cumul_60to79y,icu_90d_cumul_80plus,icu_90d_7dsmth_all_ages,icu_90d_7dsmth_0to19y,icu_90d_7dsmth_20to59y,icu_90d_7dsmth_60to79y,icu_90d_7dsmth_80plus,icu_90d_7d100ksmth_all_ages,icu_90d_7d100ksmth_0to19y,icu_90d_7d100ksmth_20to59y,icu_90d_7d100ksmth_60to79y,icu_90d_7d100ksmth_80plus,icu_90d_weektrends_all_ages,icu_90d_weektrends_0to19y,icu_90d_weektrends_20to59y,icu_90d_weektrends_60to79y,icu_90d_weektrends_80plus
Ontario,3551,Ottawa (ON),34876.15526,8181.624877,21531.39836,3556.824811,1606.307214,194.1147495,73.91239914,111.3258629,7.877363749,0.999123705,18.87332107,7.186328931,10.82395212,0.765897572,0.097142451,0.218739005,0.183489196,0.250869335,0.125882789,0.208545554,1594.220964,34.88979603,487.4368471,552.3249693,519.5693512,5.127085249,0.550720844,3.692866869,0.613902293,0.269595244,0.498494454,0.053545294,0.35904877,0.059688278,0.026212112,0.238415954,0.178460941,0.270081953,0.140941068,0.187306306,383.6416385,4.545963823,183.6696689,153.2710552,42.15495064,1.200038894,0.041318812,0.917786065,0.209837861,0.031096156,0.116676963,0.004017331,0.089234183,0.020402042,0.003023406,0.235371322,0.182407548,0.267149985,0.141656827,0.096404011,51074.97333,14388.52087,30768.81941,4209.512565,1708.120484,245.9261104,103.4886604,129.5396506,11.04540051,1.852398829,23.91081797,10.06195933,12.59483591,1.073918343,0.180104386,-0.076507347,-0.052553953,-0.097236538,-0.052227283,-0.037478576,2024.983557,80.78790793,791.8658568,604.650781,547.6790113,6.462323319,0.759990972,4.26291507,0.89655631,0.542860967,0.628316515,0.073892137,0.414473218,0.087170064,0.052781096,-0.079135401,-0.054138592,-0.096814698,-0.048181233,-0.017216381,488.1205569,8.034426042,263.3779463,171.4457479,45.26243672,1.627918864,0.058483897,1.184244233,0.321658357,0.063532377,0.158278727,0.005686252,0.115141285,0.031274086,0.006177104,-0.069920171,-0.050562617,-0.082827091,-0.037732981,0.004614752
Ontario,3553,Peel (ON),119212.3924,19135.59595,82885.90847,14163.60277,3027.2852,284.8992446,78.07717893,189.5264688,15.55356007,1.742036819,18.47594422,5.063367594,12.29094332,1.008660829,0.112972483,0.276169118,0.333780549,0.261930837,0.194995761,0.158137473,2952.710942,83.63237884,1128.941122,1055.038523,685.0989187,6.215669422,0.601999421,4.059536659,1.28068619,0.273447151,0.403091141,0.039040145,0.263264204,0.083053525,0.017733267,0.24008515,0.35696563,0.265442808,0.161638092,0.059149768,466.3757068,2.619016484,177.3699809,229.5949678,56.79174156,0.724964713,0.013239638,0.524205911,0.16489616,0.022623004,0.047014542,0.000858601,0.033995173,0.010693648,0.00146712,0.255871439,0.328616472,0.314953314,0.109608656,0.129005595,144971.9849,29544.37979,96588.51504,15632.45296,3206.637094,376.8755829,198.3981249,151.7943242,23.46125509,3.221878587,24.44068343,12.86627732,9.843983515,1.521481185,0.208941407,-0.092168362,-0.047998433,-0.146525392,-0.079484388,-0.051141863,3470.168826,163.793579,1421.404103,1174.188245,710.782899,7.185616773,1.513245379,3.262176546,1.927873308,0.482321541,0.465993003,0.098135175,0.211554762,0.125024128,0.031278938,-0.099995137,-0.050082044,-0.14401684,-0.074249892,-0.030354624,526.5069103,4.371574242,218.5365964,244.4306553,59.16808434,0.826289157,0.03352117,0.496199038,0.24858193,0.047987019,0.053585514,0.002173875,0.032178905,0.016120737,0.003111997,-0.10000536,-0.045628656,-0.128793387,-0.061839518,-0.009750452
Ontario,3555,Peterborough (ON),2211.187441,458.8532825,1385.834269,280.389225,86.11066414,11.0536133,3.779607644,5.818641644,1.236941608,0.218422401,7.4733032,2.555377426,3.933960059,0.836291213,0.147674501,0.042543757,0.034715218,0.07292529,-0.061621691,0.048013515,82.93142281,2.228596911,25.91166971,34.3352218,20.4559344,0.23142781,0.023671353,0.105005092,0.070938083,0.031813283,0.156467405,0.016004106,0.070993518,0.04796095,0.021508832,0.051680248,0.035142724,0.109677913,-0.027454472,0.074036111,16.3618291,0.067973121,6.717121693,8.362647535,1.214086752,0.061473115,0.001926158,0.027199606,0.027458375,0.004888976,0.041561724,0.001302268,0.018389543,0.018564496,0.003305417,0.053985451,0.058446782,0.107904129,-0.002162154,0.102046805,3062.459678,739.3524678,1856.182558,364.4066971,102.5179548,15.80931845,5.290895525,8.610979546,1.594252958,0.313190417,10.6886162,3.577153045,5.82184841,1.07786797,0.211746773,0.0089574,0.018057564,0.001134848,0.019316585,0.021307671,101.7008777,3.985409276,35.2049305,39.56765779,22.94288013,0.362698917,0.033081157,0.177976769,0.103234987,0.048406004,0.24521927,0.022366036,0.120329373,0.069796757,0.032727103,0.016626257,0.0174338,0.008241952,0.026310429,0.026800518,21.42361046,0.220675673,9.144102117,10.44752075,1.611311921,0.099930461,0.002974163,0.047300116,0.041781155,0.007875027,0.06756258,0.00201082,0.031979417,0.02824807,0.005324274,0.022628706,0.02280031,0.013538414,0.031327126,0.031977249
Ontario,3556,Porcupine (ON),2523.126849,893.8661515,1354.7274,211.3013033,63.23199477,5.781950671,2.663960921,2.803470232,0.262551942,0.051967576,6.76869035,3.118588796,3.281906572,0.307358692,0.06083629,0.256212743,0.306222398,0.221544146,0.152117133,0.288330118,87.91880863,7.631687296,47.18585443,25.49775712,7.603509787,0.102687788,0.018697846,0.060481108,0.016000791,0.007508043,0.120212343,0.021888795,0.07080273,0.018731464,0.008789355,0.253569573,0.323499337,0.246890976,0.175253401,0.324535581,44.36943486,0.028426496,31.31186539,13.00681189,0.022331076,0.021096939,0.00129179,0.011889739,0.007055436,0.000859975,0.024697313,0.001512245,0.013918825,0.008259507,0.001006737,0.220757747,0.381131382,0.236219931,0.157033298,0.363220467,3540.413141,1392.921912,1820.515419,254.081526,72.89428341,29.17892848,14.65595476,12.91906223,1.305877214,0.298034276,34.15856393,17.15711967,15.12381147,1.528736408,0.348896392,0.088152341,0.096613731,0.074799493,0.1206156,0.124316803,106.2566762,11.28732414,57.54574944,28.37876808,9.044834585,0.535290811,0.108301558,0.290058035,0.091426097,0.04550512,0.626642798,0.126784152,0.339558937,0.107028748,0.053270961,0.094202886,0.096992795,0.075940164,0.130512188,0.136966713,48.26516046,0.316607229,33.58954218,14.13972252,0.219288531,0.118358448,0.008909634,0.067915045,0.03483619,0.006697579,0.138557336,0.01043014,0.079505332,0.040781285,0.007840579,0.109853262,0.108359902,0.095724198,0.128482942,0.164199938
Ontario,3557,Renfrew (ON),1037.559007,266.1306602,597.7091655,142.1209318,31.59824925,8.064769057,2.241739718,5.236570984,0.451889712,0.134568644,7.470491462,2.076550153,4.850697961,0.418590812,0.124652535,0.126114904,0.104880717,0.136742805,0.084300974,0.231845962,34.6360861,0.447499927,12.6169221,17.33011353,4.241550548,0.193210993,0.012830401,0.133218067,0.02762747,0.019535055,0.17897364,0.011884953,0.12340148,0.025591654,0.018095554,0.129580436,0.105774871,0.122640894,0.095395766,0.255687848,6.015584018,0.044749993,1.390302288,3.525742947,1.054788791,0.030389309,0.00128304,0.017606677,0.008719701,0.002779891,0.028149978,0.001188495,0.016309274,0.008077163,0.002575046,0.145975062,0.105774868,0.146470323,0.111770501,0.288403854,1381.033808,417.5968656,756.648481,166.6510438,40.1374172,3.33453457,2.031770941,0.948421686,0.25348842,0.100853523,3.088819017,1.882053579,0.878534284,0.234809337,0.093421818,-0.102011127,-0.076428218,-0.151691454,-0.107837132,-0.093756004,42.39966544,1.307183439,16.60024489,18.85833767,5.633899437,0.069857793,0.011472871,0.023818945,0.016256069,0.018309907,0.064710104,0.010627457,0.022063772,0.01505819,0.016960685,-0.110267941,-0.07690894,-0.150943696,-0.104246448,-0.079229824,7.435841746,0.130718344,1.98883731,4.037112139,1.279173954,0.014215457,0.001147287,0.004071737,0.005771837,0.003224595,0.013167946,0.001062746,0.003771699,0.005346522,0.002986981,-0.105099396,-0.07690894,-0.14848304,-0.098087638,-0.068246386
Ontario,3558,Eastern (ON),6094.499473,1437.108822,3345.980878,940.803972,370.6058004,46.01608587,18.01486652,23.59294063,3.694672378,0.713606349,21.59730685,8.455143298,11.0731708,1.734066937,0.33492582,0.16629134,0.082078848,0.207353096,0.377790543,0.221867047,317.5703771,7.838649396,86.16452838,123.7324168,99.83478251,1.059357563,0.148202145,0.547357464,0.258419931,0.105378023,0.497201575,0.069557572,0.256898145,0.121287468,0.049458389,0.208358735,0.029719679,0.192396958,0.372324459,0.233664451,56.89049562,0.313355213,19.95293332,30.24795807,6.376249009,0.23865432,0.010512452,0.11857136,0.094905552,0.014664955,0.112010626,0.004933941,0.055650584,0.044543214,0.006882887,0.264758885,0.094506157,0.208104735,0.371318202,0.249502219,9668.344026,2675.491432,5237.390162,1322.013318,433.4491142,56.71667934,19.51283777,29.54431242,6.593608273,1.065920884,26.61955062,9.158204937,13.86640278,3.094660887,0.50028202,-0.052047596,-0.047353387,-0.05826064,-0.039728556,-0.039268566,405.5114115,16.57002937,128.5728639,150.579059,109.7894592,1.424943686,0.123853279,0.650402268,0.470775232,0.179912907,0.668786696,0.058129613,0.305261456,0.220954846,0.084440782,-0.048255871,-0.063307759,-0.06072646,-0.03598455,-0.023100284,79.28583562,1.064780192,29.77650941,40.57221172,7.8723343,0.388477997,0.012115408,0.159312315,0.188362998,0.028687276,0.182329252,0.005686277,0.074772047,0.088406769,0.013464159,-0.034937285,-0.043297898,-0.04854183,-0.026551212,-0.008634993
Ontario,3560,Simcoe Muskoka (ON),14270.19355,2652.878876,9288.028958,1873.102209,456.1835029,23.81539206,6.86853423,15.30207225,1.428708643,0.216076932,4.005993678,1.155358041,2.573965802,0.240323476,0.036346361,0.118408174,0.135637214,0.115840885,0.075988428,0.056449885,650.4121267,13.69032061,216.8139609,278.3704933,141.5373519,0.515404649,0.049163523,0.329951546,0.10015124,0.036138341,0.086696358,0.00826981,0.055501241,0.016846468,0.00607884,0.101775055,0.135263921,0.11497243,0.069527056,0.034879629,111.8691323,0.174075945,35.16754045,64.67829959,11.84921627,0.109025193,0.003109624,0.06060496,0.039447045,0.005863564,0.018339158,0.000523071,0.010194377,0.006635398,0.000986312,0.081271526,0.132046897,0.104689286,0.053140711,0.01700573,16688.88556,3381.147348,10839.16919,1991.162024,477.4069987,57.23134181,17.78863438,36.5550835,2.378489865,0.509134072,9.62689982,2.992231103,6.148940696,0.400086437,0.085641583,0.079631956,0.088057562,0.07775871,0.045589257,0.086516136,700.4945152,18.89642564,250.1856926,286.5351493,144.8772477,1.156016152,0.126938761,0.785405552,0.164296132,0.079375706,0.194453796,0.021352404,0.132113285,0.027636298,0.013351809,0.074743577,0.087409643,0.077493554,0.046004756,0.088885974,121.9243801,0.502466286,41.22704688,67.8317841,12.36308286,0.226628716,0.008015468,0.143076589,0.06342061,0.012116049,0.038121279,0.001348284,0.024066953,0.010667998,0.002038044,0.071167529,0.088179941,0.079901095,0.046300121,0.091425907
Ontario,3561,Sudbury (ON),2769.557463,668.5495587,1666.685573,331.6400041,102.6823269,14.45331358,3.778859454,10.15957978,0.404464077,0.110410276,7.062799836,1.846588865,4.964610916,0.197646637,0.053953419,0.170311921,0.18255101,0.165037696,0.188302918,0.178417786,91.0406151,1.617580899,24.23755103,41.23877058,23.94671259,0.256650722,0.024001854,0.192125677,0.025058311,0.015464879,0.125415716,0.011728818,0.093884713,0.01224507,0.007557114,0.20880482,0.237163529,0.20561615,0.216048937,0.194033832,21.09550318,1.225317547,7.986111859,10.80170146,1.082372316,0.078195833,0.002976869,0.064567939,0.009359515,0.00129151,0.038211412,0.001454686,0.031551964,0.004573649,0.000631113,0.144841287,0.145473163,0.13161417,0.217090892,0.351480199,4360.586314,1137.351269,2726.67753,380.6507241,115.9067913,36.66592321,11.70705391,23.43222133,1.200227266,0.326420697,17.91728069,5.720804296,11.45045999,0.586506678,0.159509723,0.055265857,0.076610848,0.043742172,0.073169349,0.076977853,121.8203639,5.017075734,46.37076571,44.51280426,25.91971818,0.732742561,0.089038752,0.510198791,0.082850684,0.050654335,0.358064191,0.043509945,0.249315281,0.040486065,0.0247529,0.060910975,0.08559877,0.05102555,0.080385746,0.088422931,29.04202754,1.549065384,14.11402413,12.04128313,1.337654901,0.17718494,0.007511737,0.130152411,0.031803053,0.007717739,0.086583727,0.003670708,0.06360067,0.015540976,0.003771373,0.050892585,0.058119656,0.038426714,0.085435697,0.12353809
Ontario,3562,Thunder Bay (ON),3922.025209,685.2382825,2532.891235,531.1031335,172.7925581,5.824112654,1.371013136,4.119159491,0.290413666,0.04352636,3.682301807,0.866824605,2.604343243,0.183614369,0.02751959,0.246038122,0.282020097,0.233583148,0.258432897,0.253216897,184.2735256,2.486650107,53.40439243,83.96817688,44.41430617,0.144864726,0.008714455,0.109760536,0.020897142,0.005492593,0.091590887,0.005509724,0.069396223,0.013212241,0.003472698,0.239910573,0.28188081,0.233472547,0.256286457,0.243344357,32.98356814,0.024211377,10.66761242,18.9661684,3.325575936,0.027573236,0.000792223,0.01843683,0.007474373,0.000869809,0.01743321,0.000500884,0.011656707,0.004725681,0.000549938,0.239188021,0.281880735,0.231573246,0.254179599,0.2367227,4974.778902,957.9845176,3249.800628,586.0269312,180.9668247,34.93958133,9.398041304,23.39506435,1.866345652,0.280130026,22.09058978,5.941922236,14.79155588,1.179999148,0.177112525,0.179264434,0.195064599,0.171920341,0.190830174,0.197346544,210.0467588,4.215518999,72.48159905,87.91000563,45.43963508,0.849904134,0.059409031,0.621179843,0.133945858,0.035369402,0.537352849,0.037561427,0.392741658,0.08468742,0.022362345,0.176797691,0.19359448,0.170755605,0.191149042,0.202498988,37.91934091,0.181381285,13.87245522,20.37783755,3.487666847,0.164234031,0.005400821,0.104970674,0.048222102,0.005640433,0.103837151,0.003414675,0.066367827,0.030488479,0.00356617,0.182385771,0.193594474,0.174916038,0.19460671,0.208818091
Ontario,3563,Timiskaming (ON),231.8870333,33.36799363,143.3382075,47.47488697,7.705945175,0.001533514,0.000632225,0.00074437,0.000140121,1.67982E-05,0.004537024,0.001870489,0.002202278,0.000414559,4.96989E-05,0.149143524,0.230214414,0.096557184,0.107691123,0.101726784,12.45492966,0.942667947,0.446848457,6.322387265,4.743025989,4.66284E-05,3.64159E-06,1.49775E-05,2.37756E-05,4.23369E-06,0.000137954,1.07739E-05,4.43121E-05,7.0342E-05,1.25257E-05,-0.071363309,0.228362194,0.089406211,-0.17432528,-0.099862624,1.942111672,0.000875174,0.006471591,0.949197329,0.985567579,1.0547E-05,3.57977E-07,3.94312E-06,5.22441E-06,1.02153E-06,3.12043E-05,1.0591E-06,1.1666E-05,1.54568E-05,3.02229E-06,-0.040770772,0.223149237,0.027511483,-0.069944533,-0.181336681,232.1007977,33.46632983,143.4328223,47.49347662,7.708168992,0.006846882,0.003201646,0.002984809,0.000589899,7.0527E-05,0.020257047,0.009472327,0.008830797,0.001745263,0.00020866,0.200423597,0.201727485,0.199257027,0.1993548,0.199663534,12.45919335,0.943233863,0.448734016,6.323848503,4.743376967,0.000125775,1.8423E-05,5.93723E-05,3.79461E-05,1.0034E-05,0.000372116,5.45059E-05,0.000175658,0.000112267,2.96863E-05,0.193488484,0.201693777,0.199029183,0.181885866,0.190210531,1.943141458,0.000930581,0.006911542,0.949673713,0.985625622,3.07292E-05,1.803E-06,1.35003E-05,1.39848E-05,1.44112E-06,9.09148E-05,5.33433E-06,3.99418E-05,4.1375E-05,4.26368E-06,0.193936898,0.201700334,0.196396798,0.192406622,0.17641978
Ontario,3565,Waterloo (ON),20609.01379,3733.101014,13694.60322,2291.662999,889.6465575,60.04313433,17.46199495,40.45642071,1.812368079,0.31235059,10.08340277,2.932497284,6.794088773,0.304361814,0.052454903,0.229956414,0.284847949,0.225063581,-0.065729508,0.188701025,827.0184335,16.29941207,270.7242148,315.5503423,224.4444642,0.883755382,0.075651104,0.552643463,0.186611656,0.068849159,0.148414329,0.012704543,0.092808723,0.031338812,0.011562251,0.148199806,0.282828065,0.228098807,-0.072356638,0.156176053,174.9688838,3.240405598,63.1800189,92.52577259,16.0226867,0.328280175,0.039365602,0.215450227,0.06522023,0.008244116,0.055130054,0.006610901,0.036181846,0.010952823,0.001384484,0.155941169,0.281509406,0.219944387,-0.048599226,0.015623052,27899.14809,6322.381018,18204.3721,2441.536619,930.8583546,155.9303496,64.02984145,87.52626784,3.376253633,0.997986712,26.18631652,10.75291435,14.69880981,0.566994472,0.167597879,0.003510864,0.043859859,-0.025443361,0.029901181,0.044232213,929.1595268,27.42672616,336.5227922,331.8859424,233.3240661,2.223052228,0.273282924,1.34721748,0.381667666,0.220884157,0.373330461,0.045894036,0.226246292,0.064095735,0.037094398,0.006051497,0.041662433,-0.017355874,0.038093459,0.058619937,211.2384944,9.059415092,87.52057479,97.91050864,16.74799586,0.770040408,0.143928116,0.486529965,0.123780618,0.01580171,0.129317493,0.02417071,0.081705888,0.02078722,0.002653676,0.006140433,0.044586831,-0.014613032,0.043256167,0.042141488
Ontario,3566,Wellington Dufferin Guelph (ON),9818.951625,2053.285307,6318.105717,1057.415898,390.1447035,30.44113703,9.359974216,19.54894657,1.003138905,0.529077343,9.852680427,3.029480623,6.327277559,0.3246793,0.171242946,0.01755921,-0.085434834,0.066196428,0.254086351,-0.031664613,388.5562462,12.72907927,109.840986,171.5982421,94.3879388,0.6317657,0.052803932,0.440066532,0.073970168,0.064925067,0.204479404,0.017090698,0.142433409,0.023941433,0.021013865,0.086660557,-0.070931508,0.093417391,0.211485571,0.063978099,98.1283025,2.053630871,44.87098815,35.65698337,15.54670011,0.148347358,0.005835964,0.104683937,0.028128808,0.00969865,0.048014603,0.001888888,0.033882354,0.009104264,0.003139097,0.108117639,-0.067619337,0.090600262,0.235758629,0.094129988,11458.19469,2457.609001,7442.002746,1147.621261,410.9616866,19.56461916,4.774531408,13.15931802,1.457690719,0.173079008,6.332350204,1.545340836,4.259188972,0.471801063,0.056019332,-0.102626222,-0.076168376,-0.114830095,-0.069152016,-0.140995457,426.9499775,15.40654787,135.6919659,178.1494669,97.70199682,0.479780662,0.034743006,0.303486006,0.106797127,0.034754523,0.155287417,0.011245038,0.098227298,0.034566316,0.011248765,-0.100563415,-0.069109483,-0.114141119,-0.064760442,-0.116097149,107.7954925,2.318876451,51.15053963,38.23482331,16.09125315,0.130969007,0.00325219,0.077711737,0.043791934,0.006213147,0.042389868,0.001052615,0.025152441,0.014173844,0.002010968,-0.085767196,-0.071063897,-0.102290135,-0.052856331,-0.106307441
Ontario,3568,Windsor Essex (ON),20604.31511,3117.940876,13624.76245,2702.176962,1159.434825,54.72518636,18.5363022,33.37107562,2.282838322,0.534970217,12.76966986,4.325292891,7.786864639,0.532681452,0.124830878,0.156554676,0.188313709,0.152178051,0.011446769,0.07397917,865.7517636,30.05764966,328.2304843,303.6579436,203.8056861,1.346958536,0.315439583,0.605665102,0.258728502,0.167125349,0.31430164,0.073605219,0.141326945,0.060372157,0.038997319,0.132320663,0.207046322,0.166827159,0.026412433,0.063929356,145.0870599,0.473598355,65.15339875,61.35340712,18.10665564,0.328304938,0.019602557,0.179720074,0.077837189,0.051145118,0.076607243,0.004574095,0.041936194,0.018162665,0.011934291,0.105864512,0.233580657,0.160965373,0.009160416,0.04265891,25018.42635,4926.396107,16002.17026,2883.71067,1206.149314,69.4633676,33.95835156,31.52485455,3.134348242,0.84581325,16.20870262,7.923900625,7.356064212,0.731374253,0.19736353,-0.06168808,-0.022153088,-0.103604463,-0.039947165,-0.026947975,974.0440181,60.61802825,371.1488753,324.2389913,218.0381233,1.761269505,0.570188987,0.568197203,0.356447131,0.266436184,0.41097768,0.133048887,0.13258412,0.083173992,0.062170681,-0.051729871,-0.023685548,-0.103209537,-0.036920817,-0.011832151,169.8791867,2.104980848,78.30218609,67.34473615,22.12728362,0.389841788,0.027411256,0.183449063,0.105078028,0.073903441,0.090966359,0.00639619,0.042806322,0.024519089,0.017244757,-0.05566861,-0.039459289,-0.090000755,-0.028834722,-0.007945295
Ontario,3570,York (ON),59989.229,11148.86848,38503.57665,8045.387846,2291.396012,182.1586903,62.55281392,110.8565549,7.39688359,1.352437909,15.41777427,5.294423029,9.38281526,0.626066653,0.114469325,0.216628592,0.204949756,0.221771212,0.238191189,0.226477321,1841.882129,39.83148673,571.8554946,629.3574072,600.8377405,3.155449087,0.538836948,2.023262703,0.352388782,0.240960654,0.267074833,0.045606753,0.17124743,0.029825921,0.020394728,0.219156874,0.215974421,0.224763496,0.211005526,0.192048288,412.3011665,5.540706921,143.7125855,205.5745598,57.47331429,1.103117712,0.028737391,0.69474916,0.258234465,0.121396696,0.093367052,0.002432311,0.058803045,0.02185677,0.010274925,0.216670863,0.223391451,0.225177654,0.17833089,0.251946866,77228.40834,17781.04674,48150.90746,8855.701798,2440.752337,302.5850233,130.5437087,153.4107919,15.64417723,2.986345588,25.61056834,11.04912112,12.98457381,1.324111371,0.25276204,-0.042964943,-0.016419346,-0.067076582,-0.021552607,-0.010022412,2141.160426,96.54490722,749.2712148,667.6422755,627.7020284,5.270010842,1.108439397,2.854369624,0.744352384,0.562849437,0.446049746,0.093817475,0.241591694,0.063001425,0.047639152,-0.04073911,-0.018244274,-0.063403062,-0.018223438,0.006848333,526.1853946,8.56542268,206.5997449,238.4544303,72.56579672,2.210094356,0.059116768,1.042769417,0.772640748,0.335567423,0.187060721,0.005003599,0.088259218,0.065395731,0.028402174,-0.01096865,-0.018244273,-0.055462943,0.040465777,0.023702335
Ontario,3575,Southwestern (ON),5131.416104,1038.059017,3111.423954,727.7846805,254.148453,30.57186312,9.936072262,18.56642794,1.628013241,0.44134967,14.19299962,4.612825503,8.619471564,0.755805795,0.20489676,0.128314739,0.176947856,0.103728133,0.116509193,0.182508305,205.3994742,6.774686497,58.78184495,106.5510858,33.29185694,0.69752828,0.071785452,0.439608375,0.116873918,0.069260534,0.323827781,0.033326425,0.204088363,0.054258763,0.032154231,0.131891933,0.173871381,0.118671039,0.122225912,0.194586936,92.61366532,0.150449989,49.03911663,31.17961354,12.24448516,0.161306264,0.007200519,0.09937093,0.044633317,0.010101497,0.074886497,0.003342844,0.046132994,0.020721035,0.004689624,0.143545849,0.223096867,0.134356548,0.138112584,0.209361646,7153.67794,1881.963621,4140.020168,842.4240827,289.2700691,27.84353591,14.2057811,11.39250797,1.690802054,0.554444789,12.92637263,6.595039531,5.288976359,0.784955527,0.257401214,-0.073865759,-0.040698697,-0.114289083,-0.06504402,-0.051908659,250.0043979,12.8241897,83.09614971,114.8842288,39.19982971,0.595509914,0.101230293,0.269949149,0.124635927,0.099694545,0.276465715,0.046996204,0.125324,0.057862279,0.046283232,-0.078675324,-0.041831688,-0.113466556,-0.061359729,-0.036113381,103.3055469,0.766665858,54.8770287,34.49055282,13.17129952,0.147435972,0.010439705,0.069000717,0.051387026,0.016608524,0.068447209,0.004846637,0.03203361,0.023856447,0.007710514,-0.072897733,-0.038794321,-0.102965698,-0.052884058,-0.022482008
